epoch,acc,nmi,ari,f1
124,0.6019202363367799,0.486660049720929,0.3841896691625293,0.5894804166220355
125,0.6048744460856721,0.4850650305664787,0.3830742849422654,0.5904343513972142
126,0.6011816838995568,0.48243838804905875,0.3808217372777733,0.5868433543564071
127,0.6089364844903988,0.49199075120845653,0.39919785213705455,0.5955930791217653
128,0.6122599704579025,0.49485294535847857,0.4033527107232412,0.5977334300759922
129,0.6152141802067946,0.49747863581361085,0.406411004770851,0.5996440423106867
130,0.6085672082717873,0.4937286844566108,0.4034759004938091,0.5950937076261094
131,0.6115214180206795,0.49743571546246257,0.40751517611086663,0.59720100172543
132,0.6085672082717873,0.49659932788603434,0.40653465721894744,0.5945520677240121
133,0.6037666174298375,0.49573478953778594,0.4069825933449251,0.5907049701334471
134,0.6067208271787297,0.4986188224596522,0.41168690385593254,0.5935272437077777
135,0.593426883308715,0.49244820522072263,0.40468330160698984,0.5848854772196825
136,0.6074593796159528,0.4818360048284297,0.3958515240901441,0.5885038415617119
137,0.5834564254062038,0.4866281489828525,0.4015016548941817,0.5775854831650495
138,0.6824224519940916,0.4842027776441125,0.4173893401424184,0.6786811191094763
139,0.5834564254062038,0.4908579189490379,0.40043245191169496,0.5772071318141371
140,0.6414327917282127,0.49141986021259304,0.4151674800943486,0.6326013260573217
141,0.6838995568685377,0.48788061053718884,0.4267537158269887,0.6755492001876988
142,0.6831610044313147,0.4885772823160103,0.4273163096396313,0.6742562780611391
143,0.6857459379615952,0.4914805435360419,0.433821846458118,0.6756849526866884
144,0.6820531757754801,0.48785428930652625,0.42919314577522794,0.6725225682155997
145,0.6846381093057607,0.48762748634905057,0.42843503830819013,0.6758269669115577
146,0.6901772525849336,0.493212185657795,0.4331041845744776,0.6824249397091425
147,0.6997784342688331,0.49942607008697065,0.44733943790571556,0.6918363028819993
148,0.7060561299852289,0.5095665857472534,0.46015325781674915,0.6967043515973168
149,0.7019940915805022,0.5053470446802526,0.45199232567209413,0.6938194016522793
150,0.6177991137370753,0.484500570606134,0.3938786762280566,0.5982506749619363
151,0.6129985228951256,0.48052071622496967,0.3886784021942655,0.5963092543357356
152,0.6074593796159528,0.4774521859176954,0.3861022063127589,0.5900195928835795
153,0.604135893648449,0.47325232736157896,0.38050403283641415,0.5871531763919265
154,0.5985967503692762,0.47275635188528736,0.3762184229508172,0.5839601378715287
155,0.5985967503692762,0.478481744228881,0.3842491896809408,0.5804710774287649
156,0.5993353028064993,0.4813165548445767,0.38226758767963936,0.5822151282779219
157,0.5982274741506647,0.4819021104154408,0.38333849536118686,0.5806625632294823
158,0.5937961595273265,0.48082140480945057,0.3812639848319214,0.587951686631337
159,0.5967503692762186,0.48218102326290185,0.3824174611503804,0.594367793244819
160,0.5960118168389956,0.48054898389732437,0.38040872946835147,0.5943352406879645
161,0.6137370753323486,0.49056845186329656,0.4034499045811813,0.6042689228219642
162,0.5675775480059084,0.4774130941568186,0.37796484570307587,0.5791814336059952
163,0.6724519940915805,0.4674330966526104,0.398359739902362,0.6683324053132889
164,0.568685376661743,0.46643291093524714,0.3669560425287972,0.5759354990911315
165,0.6259231905465288,0.4770729053917478,0.3939360557677968,0.6153935101339044
166,0.6447562776957164,0.4688431919936306,0.39726182229158125,0.6331720604401012
167,0.6528803545051699,0.472648716709093,0.4051269562319043,0.6414437897704338
168,0.6499261447562777,0.4738216666206767,0.4031917441998035,0.6378787339751056
169,0.6451255539143279,0.4711691530344267,0.3944572701259612,0.6340064169640262
170,0.6462333825701625,0.4726950022183124,0.39784852844678364,0.6362643713911196
171,0.6573116691285081,0.48763993827792984,0.40766206342730177,0.6500658178412968
172,0.6584194977843427,0.4859489269101977,0.41053971764172587,0.6485109259178163
173,0.6539881831610044,0.4809674245030608,0.4073940082094151,0.6437983970289817
174,0.6432791728212703,0.4718983702852605,0.3963913192766655,0.6318564989822176
175,0.6399556868537666,0.4724519392944847,0.39517208210930566,0.6279929191622703
176,0.6377400295420975,0.4734122131400667,0.3964319208783969,0.6236996584305664
177,0.6329394387001477,0.4717325682622222,0.39285475314709745,0.6211839212241894
178,0.629615952732644,0.46857054533669545,0.3880834383173107,0.6167317942516155
179,0.6299852289512555,0.4679675606963027,0.3874222108518158,0.6176998491523499
180,0.6251846381093058,0.46274540642176965,0.3794428739342288,0.6147890858357251
181,0.6240768094534712,0.46275962600700593,0.3810538120690068,0.6119959692640584
182,0.620384047267356,0.45977083156782206,0.37468192958112767,0.60967866341125
183,0.6207533234859675,0.45512719309380706,0.3729805187089969,0.6088162548380163
184,0.6008124076809453,0.4442600405289569,0.3464738549121189,0.6029622751077508
185,0.6155834564254062,0.4426774169728952,0.3486679740452396,0.6197423715005668
186,0.5616691285081241,0.4201163561396773,0.31364610354027644,0.5730136021246748
187,0.6233382570162481,0.43650783795169684,0.3502125326673237,0.6322717507820022
188,0.5705317577548006,0.44546772472960006,0.3452584469945721,0.5854660602857231
189,0.6163220088626292,0.45299030621907055,0.3577758759947843,0.6237780667762747
190,0.6517725258493353,0.47147409194867596,0.3972292133689627,0.6451889257195502
191,0.6576809453471196,0.4737740976970758,0.3989173206977085,0.6536472499703734
192,0.6613737075332349,0.4740216552984533,0.4044761634875886,0.6550233424324835
193,0.670605612998523,0.4797468281129502,0.41563998124872276,0.6626814170451559
194,0.6687592319054653,0.4788329300232208,0.4133231567753637,0.6612100940808981
195,0.6735598227474151,0.4817419361157933,0.42102902808377624,0.6638436346350132
196,0.6783604135893648,0.48514740628651354,0.4262416465175431,0.6684644025109137
197,0.6790989660265879,0.4872118486117846,0.42688794220542514,0.6699233000224459
198,0.6809453471196455,0.48979221085227004,0.4294834773043323,0.6718880431495731
199,0.6842688330871491,0.49356973522483255,0.436440337535889,0.6738992631573513
200,0.6850073855243722,0.4920789381417192,0.4370183010650882,0.6742274070358455
201,0.6853766617429837,0.495639643014365,0.4389528719609736,0.6746667566198016
202,0.6794682422451994,0.49109728380390116,0.4313938811102493,0.6690178896559118
203,0.6750369276218612,0.4892153538926088,0.4248050982922357,0.6652324801550382
204,0.630354505169867,0.49438235340810605,0.4190920637248839,0.6149120412411003
205,0.6307237813884786,0.5013698002665941,0.42395285985959863,0.616538115365666
206,0.6292466765140325,0.5003045811426379,0.4227900428085241,0.6156526229660978
207,0.6266617429837519,0.4984119540505275,0.41871608998573073,0.61436782415241
208,0.6211225997045791,0.49468206180956814,0.4124116740194593,0.6104217140248082
209,0.6181683899556869,0.49565509955296544,0.4108180628592923,0.6076118244454892
210,0.6133677991137371,0.4900331704046567,0.4034100187171021,0.6050862456866535
211,0.6100443131462334,0.4873898190500956,0.397920507134438,0.6024237004613077
212,0.6104135893648449,0.4904822452826705,0.39967714383566766,0.6018131252696225
213,0.6137370753323486,0.4924151711985808,0.40357075252304175,0.6057116139265972
214,0.6166912850812407,0.49303606970013747,0.4043362179481344,0.6074157329273415
215,0.6115214180206795,0.4888973507416283,0.3979628659415362,0.6042284700077041
216,0.5893648449039882,0.46968728131381937,0.36815496074846277,0.583278434546357
217,0.5960118168389956,0.4718017445675297,0.3736571981163406,0.5902630068701951
218,0.5598227474150664,0.43496283292321264,0.3368097252345071,0.5576631725035278
219,0.6070901033973413,0.47566915908270946,0.37818810861169994,0.6043043037703333
220,0.5590841949778435,0.4280352442705123,0.32753976475186286,0.5463454583796813
221,0.6395864106351551,0.4681657152675127,0.3907846164752106,0.629350352183395
222,0.6850073855243722,0.48725760967496223,0.41920595231685504,0.6799943533166416
223,0.6499261447562777,0.4864507153464995,0.40675480597599173,0.6372418539284824
224,0.689807976366322,0.49854958314066217,0.42979601642664594,0.6832521198456253
225,0.6624815361890695,0.4951545508850312,0.4280865234819313,0.644383259457683
226,0.672821270310192,0.501826501483883,0.4309137995075444,0.658576421303655
227,0.7056868537666174,0.5116691530227113,0.4514030566525275,0.6981892568752358
228,0.707533234859675,0.5128624113128629,0.4567428528161993,0.6973242376661856
229,0.7138109305760709,0.518308387140776,0.4675176187613597,0.7048943715750676
230,0.7112259970457903,0.5174517698627631,0.46433091007991,0.7028183561536665
231,0.7123338257016248,0.5145219529021945,0.4677565723330428,0.7029139967356456
232,0.7138109305760709,0.5142059748292063,0.4701200113633643,0.7039950694189667
233,0.7204579025110783,0.5199733722259706,0.4809579124125321,0.709925712475039
234,0.7211964549483013,0.5200149308093371,0.48423324648619764,0.7094793557184922
235,0.7134416543574594,0.5127901799130365,0.4699063323333101,0.7038616798326359
236,0.7079025110782866,0.507934085857274,0.46345884530535386,0.6975838792564781
237,0.6949778434268833,0.4990463904947274,0.4369339748074953,0.6884146394692019
238,0.7056868537666174,0.5025123222191972,0.4580426947353749,0.6955110616033604
239,0.6997784342688331,0.4936086036755396,0.4506468487765428,0.6887685014627432
240,0.6894387001477105,0.4850762327172712,0.43367169513023257,0.6816377401817592
241,0.6174298375184638,0.44549310742386083,0.3752741307479428,0.6107919692595986
242,0.6070901033973413,0.4354606894247667,0.3613839522518692,0.5999144357390892
243,0.5893648449039882,0.44001434478628354,0.35377110740552437,0.5864727276309275
244,0.6067208271787297,0.43415651135048816,0.35564284784473027,0.6048009283877432
245,0.603397341211226,0.4302568655249406,0.35355981465336883,0.5979275997423603
246,0.5830871491875923,0.4240342045347853,0.34042824506422786,0.5764325981089055
247,0.5731166912850812,0.4237624536635352,0.33298185004573655,0.572301188971922
248,0.5668389955686853,0.41556253853331543,0.32340022190914597,0.5682182023325199
249,0.6155834564254062,0.4454146534017536,0.3508874635910172,0.6228528813023446
250,0.5993353028064993,0.4396549119583795,0.3412587896804287,0.6151406271228826
251,0.6395864106351551,0.463581085207746,0.3911124547195929,0.6297958321958278
252,0.5997045790251108,0.44578922107883,0.3407437833611638,0.6187276690188169
253,0.6181683899556869,0.4912609105305648,0.4106257166867134,0.6082797010789038
254,0.6288774002954209,0.49412943912841056,0.41528311226801623,0.6195618239375208
255,0.6270310192023634,0.49382870242190324,0.41397536569444804,0.6181617314802826
256,0.630354505169867,0.4948464775592322,0.41732564245108084,0.6215358080923467
257,0.6262924667651403,0.501936417105971,0.42225669964912965,0.6147990606011192
258,0.6237075332348597,0.5025731698632658,0.4217495428683714,0.6111769188247301
259,0.6266617429837519,0.5013853511384371,0.42299024402572005,0.614565329806683
260,0.6255539143279173,0.49734307099219627,0.41845348639832536,0.6155864212552492
261,0.6211225997045791,0.4964301025317039,0.41629349984625114,0.6097859206904628
262,0.6211225997045791,0.4977793365771881,0.4181133427627058,0.6078892700087142
263,0.6225997045790251,0.49789774698540823,0.420240429180142,0.609558835022143
264,0.6266617429837519,0.4975113287046942,0.4224936908928548,0.6138194102403006
265,0.630354505169867,0.49750094323154953,0.42364651284929244,0.6181054091297238
266,0.6322008862629247,0.5008655003172084,0.42725746915437096,0.6192869059551092
267,0.629615952732644,0.5012195533268331,0.42510819549010187,0.616404572928675
268,0.628138847858198,0.4989714957586,0.4214426808882306,0.615462432031814
269,0.6307237813884786,0.49560379921094133,0.4172916198575347,0.6195516205289409
270,0.629615952732644,0.4982579831951537,0.41936338577055526,0.6179101366465888
271,0.6288774002954209,0.49928858642895546,0.41944193592556567,0.616831176390372
272,0.6288774002954209,0.49531447360831177,0.41517704604826094,0.6168880408807661
273,0.6259231905465288,0.4908483965332706,0.4094562853369543,0.6150477967131959
274,0.6248153618906942,0.488407587141357,0.407049923721975,0.6139881623388362
275,0.6248153618906942,0.48550255321636127,0.4064052229189806,0.6128021523131945
276,0.6222304283604135,0.485186833709166,0.40739650188573323,0.6090333069279613
277,0.6174298375184638,0.4854442652560202,0.40496688922385354,0.6043885498211085
278,0.6174298375184638,0.4839770260348008,0.40426096406732137,0.6039518217360994
279,0.6159527326440177,0.4817127955461066,0.4014533573193836,0.6039572403414802
280,0.6129985228951256,0.4734482861038919,0.3948098098553368,0.600852247025839
281,0.6096750369276218,0.4784749058436638,0.3939632793378568,0.6002069226005394
282,0.6074593796159528,0.4691239221904509,0.38704966829401066,0.5944690077367559
283,0.6222304283604135,0.4523329511691103,0.3654880533073175,0.6176619425124807
284,0.5782865583456426,0.4357809463795022,0.3431289497674686,0.5598969883415783
285,0.5720088626292467,0.43859190408284127,0.3368185363324129,0.5828115403185096
286,0.5753323485967504,0.46333788127370207,0.3642430648220696,0.5707768778969203
287,0.569423929098966,0.461167742792741,0.36085704513007644,0.5683372098208365
288,0.5675775480059084,0.4668001936917856,0.36057357837974563,0.5576574275446796
289,0.5701624815361891,0.4662868974173471,0.3612903514988966,0.5589059325633434
290,0.5701624815361891,0.46577517023992876,0.3627780471799606,0.5595982655310757
291,0.5797636632200887,0.47642247709288793,0.3732501283291266,0.5667525505009141
292,0.5775480059084195,0.4773694252554245,0.3720313905974357,0.5648404163702402
293,0.5753323485967504,0.47876249884852534,0.3716237697963124,0.564294238000783
294,0.6310930576070901,0.4873760051140615,0.40570665024942887,0.6185628162906062
295,0.6266617429837519,0.4889229018683859,0.4083912098463493,0.6131600293124632
296,0.6207533234859675,0.49581684701743056,0.41155667055546846,0.608460397586908
297,0.6222304283604135,0.49468518581205273,0.4072282223017648,0.6116835070262646
298,0.6211225997045791,0.49644382834456946,0.4087534374817488,0.6111823266913813
299,0.6244460856720827,0.49510105203567323,0.41005147591198954,0.6147277390587292
300,0.621861152141802,0.48314634462280986,0.398633246729539,0.6136192570348402
301,0.6148449039881831,0.4792031546355582,0.3895103706586068,0.607805905584401
302,0.6126292466765141,0.47541664556135527,0.3860026293552038,0.6029564967354764
303,0.6122599704579025,0.47591430219998043,0.3872015626873432,0.6017694389052924
304,0.6078286558345642,0.47420901913668145,0.38351449882578215,0.5988420455240177
305,0.6111521418020679,0.4729816467907312,0.3875930796519196,0.5990807008768525
306,0.6133677991137371,0.4783511740622641,0.3918668566417287,0.6024998782196536
307,0.6698670605612999,0.4710554528625668,0.3958973877633945,0.6709735090445017
308,0.6665435745937962,0.46719806679105125,0.39123585662034094,0.6669810110218969
309,0.6610044313146234,0.4583395209406308,0.3814617171122893,0.6627426501413132
310,0.6598966026587888,0.46015092801735424,0.38150883602169844,0.6616248858386694
311,0.6654357459379616,0.46392493156219006,0.3874147406568233,0.6668835992495489
312,0.5786558345642541,0.45234362181260646,0.35595457113337475,0.5837690325345611
313,0.6070901033973413,0.4687297979839661,0.3806942057240375,0.600771767711494
314,0.5901033973412112,0.4607141018323569,0.36594593324139946,0.5931113004050678
315,0.5982274741506647,0.4708652190595539,0.38463295878763193,0.5815696956207165
316,0.6159527326440177,0.4772940628806763,0.3910850172228626,0.607066376085249
317,0.6096750369276218,0.4930282927811677,0.39976463191813477,0.5854857149724033
318,0.6085672082717873,0.49176069485222984,0.40037019381757416,0.5850817624011573
319,0.6056129985228951,0.49327650769875603,0.40303745088357096,0.5926136509111649
320,0.5797636632200887,0.47637153812856153,0.36738637770136967,0.5666328544861892
321,0.5797636632200887,0.48024515768593345,0.3683192682786231,0.566717095786787
322,0.5823485967503693,0.4809470644012051,0.36911209498206565,0.5670305493525847
323,0.5853028064992615,0.48015759919937395,0.36945942164678847,0.5692766531962491
324,0.5664697193500738,0.47136569012426843,0.3572405326757811,0.5578311131813296
325,0.5564992614475628,0.4685136251959858,0.35048627395525317,0.5501543659101796
326,0.5624076809453471,0.4655692578954438,0.3497028541303859,0.5543293082843451
327,0.5380354505169868,0.45524097538296193,0.33665827832315837,0.5321000090857576
328,0.5192023633677991,0.44044551155533707,0.32256324706129713,0.5323204832699598
329,0.6687592319054653,0.49571075538544224,0.4205804428935706,0.6648217711031175
330,0.5276957163958641,0.43707164935073045,0.32074954217513757,0.537820434117536
331,0.656573116691285,0.4854127091378831,0.4032511779912436,0.6540900397615372
332,0.611890694239291,0.4741307737840952,0.3886376736305665,0.5981425309521856
333,0.6107828655834564,0.47474737826692465,0.3890406846518823,0.5973790676890419
334,0.6591580502215657,0.46835824596009296,0.3953512055386732,0.6566274641632288
335,0.6584194977843427,0.46557782388149166,0.39445773415724916,0.6565230140000147
336,0.6580502215657311,0.4670092468595358,0.394604224811212,0.6564511117863291
337,0.6366322008862629,0.44939619616616494,0.3638184843077475,0.6414551535880227
338,0.6525110782865583,0.46214355618979136,0.38896345643830504,0.6514359334986606
339,0.6454948301329394,0.4623166234578207,0.37132104535226207,0.6517953483182567
340,0.6177991137370753,0.4851759765116552,0.40472867304424615,0.6030301013626003
341,0.621861152141802,0.5022703083966191,0.42355821507646363,0.6094655104342316
342,0.6185376661742984,0.49719645488272984,0.41744590768766593,0.6027057227322414
343,0.6155834564254062,0.49146822995818995,0.41164547492822495,0.5995814261268324
344,0.6174298375184638,0.49647625291048414,0.4148818228264198,0.6023937476415867
345,0.6214918759231906,0.49733223437265467,0.41750461612129847,0.6045629631190382
346,0.6953471196454948,0.5139073286898534,0.4485183277264991,0.6865591530727936
347,0.698301329394387,0.5145369207182806,0.4574732838432653,0.6875158748209166
348,0.6909158050221565,0.5127327046902103,0.4562688128256696,0.6783383585381696
349,0.689807976366322,0.5141364284471847,0.45238121522486036,0.6787883449160969
350,0.6953471196454948,0.5186755188224822,0.4540462071719632,0.6854359949696207
351,0.6957163958641064,0.5188032498030782,0.4543951525349145,0.6855965541415137
352,0.6909158050221565,0.5150019899151417,0.4537847921262935,0.6787156171673169
353,0.691285081240768,0.5134348884650481,0.45377120722788566,0.678849222680926
354,0.6979320531757754,0.5181366931985557,0.45752814762567073,0.6870935619898118
355,0.6960856720827179,0.5181854758234345,0.45411158469505075,0.6861164240492348
356,0.6916543574593796,0.515851930925971,0.45001018281016203,0.6820231036334967
357,0.6905465288035451,0.5161321872833198,0.44897844145412374,0.6808651786823351
358,0.6905465288035451,0.5147004018615299,0.44873829932143333,0.6807058749369608
359,0.6931314623338257,0.5121840067448129,0.4498930008566214,0.6832970078820232
360,0.691285081240768,0.5106417921228591,0.4486244842186625,0.6815133830312236
361,0.6905465288035451,0.5102741831239891,0.4473114266504069,0.6811968063603876
362,0.6853766617429837,0.5040881513406351,0.4339138493726243,0.6784947353307444
363,0.6809453471196455,0.49759961809130376,0.4254598385856669,0.6750075802211516
364,0.681314623338257,0.49321413499676225,0.4239634941080977,0.6755168021256494
365,0.6783604135893648,0.4917489464677188,0.4179914341397635,0.6744755543375838
366,0.6746676514032496,0.48921822779595847,0.41244062859720865,0.6713477245121453
367,0.6757754800590842,0.4844069386828838,0.4097753615872865,0.6732073239295264
368,0.6691285081240768,0.47383491979176656,0.4027272872888016,0.6654524544370527
369,0.6687592319054653,0.4724729683701238,0.40111872591354714,0.6650741590544075
