epoch,train_acc,train_nmi,train_ari,train_f1,test_acc,test_nmi,test_ari,test_f1
24,0.989247311827957,0.9703412029347895,0.9797297372078828,0.9860525872172088,0.6868537666174298,0.48459206191535287,0.4555617630522264,0.6634748817315773
25,0.989247311827957,0.9700857138215623,0.9786722330540729,0.9866614506768255,0.6868537666174298,0.480614858437729,0.4552911898545587,0.6631497044342775
26,0.9883512544802867,0.9674027464583473,0.9773615232491918,0.9859518271088206,0.6824224519940916,0.47040526841489977,0.4508563074885834,0.6583997396971232
27,0.9910394265232975,0.9759392084707076,0.9836078278999701,0.9885122883632619,0.6864844903988183,0.4779688783263416,0.45546929854745755,0.6617437736022381
28,0.9901433691756273,0.9706572102826729,0.9794279465696896,0.9890944846928323,0.689807976366322,0.4788804656444579,0.4570827919244697,0.6669740459393815
29,0.9919354838709677,0.9775449977409795,0.9849129416690785,0.9895293662939662,0.6923929098966026,0.47979610423673524,0.46256614709655725,0.6676868614696484
30,0.9901433691756273,0.970706826409105,0.9780481120021541,0.9892266164182935,0.6953471196454948,0.476597389162855,0.4666827514823223,0.6700801549728472
31,0.989247311827957,0.9693822046080947,0.979566420101125,0.986239582497947,0.6861152141802068,0.4703311527787378,0.45211144961703087,0.662285796178402
32,0.9937275985663082,0.9828976301610897,0.9889440470030437,0.9914522529003938,0.698301329394387,0.48989278607455994,0.47008073879771567,0.674001150997249
33,0.9910394265232975,0.9731221541697883,0.9820129638717314,0.9892573109988969,0.6894387001477105,0.47566935215978856,0.45844274641800653,0.664090968186386
34,0.992831541218638,0.9778849687442985,0.9850706316820823,0.992024490860463,0.6853766617429837,0.47891943488518385,0.4547807271163122,0.6609705864597423
35,0.9901433691756273,0.9712551254423794,0.9804310482419465,0.9879184240579593,0.6935007385524372,0.47606665515072927,0.4694691332971124,0.6649909464816589
36,0.9865591397849462,0.9624087018565578,0.9727381831256348,0.9841790199122455,0.6901772525849336,0.47512368652700915,0.4608131399900325,0.6637588172094553
37,0.9910394265232975,0.9742104556795046,0.9831948952992354,0.988023869941519,0.6957163958641064,0.4766824507138188,0.4668124538364755,0.6698835173919502
38,0.9937275985663082,0.9820875981260084,0.9893010860632578,0.9912008175717525,0.7023633677991138,0.492944175275779,0.48224087356256745,0.6752205457661316
39,0.9937275985663082,0.9810692185058772,0.988054780474906,0.9921807684060994,0.7079025110782866,0.49575904221589695,0.4850669528085107,0.6827399318713276
40,0.9910394265232975,0.9765817261838784,0.9841396981545109,0.9878345702234093,0.7042097488921714,0.49177772587803775,0.4840569579460999,0.6777323967744586
41,0.9946236559139785,0.9855218585591332,0.9903987402444332,0.9932425472551428,0.6997784342688331,0.48914343759081885,0.47412985180795686,0.6741276369812912
42,0.9919354838709677,0.9771837032553927,0.9852069531429059,0.9896145397279901,0.6997784342688331,0.48694523196164824,0.47954186778580943,0.6720949509103472
43,0.9919354838709677,0.9761893878649446,0.983937301657086,0.9903658858096074,0.7060561299852289,0.4879416189617271,0.48078450911944903,0.6805581395996411
44,0.992831541218638,0.9795518461451888,0.9852826537252839,0.9917773929085738,0.7031019202363368,0.4876135803511658,0.4824185737929659,0.6761795968351241
45,0.9982078853046595,0.9943188175686515,0.9962341041376763,0.9979639322673776,0.7079025110782866,0.49425756122952924,0.48500621058704907,0.6832519995853125
46,0.9901433691756273,0.9698873640412234,0.9789384454216642,0.9891718331216316,0.6997784342688331,0.4820770711353252,0.47485023728728304,0.6739533177248107
47,0.9946236559139785,0.9839344348963001,0.9898044008948731,0.9930122572949225,0.7019940915805022,0.4885500515289941,0.47997283657049455,0.675514645748386
48,0.9919354838709677,0.9786876341583053,0.9850960282711968,0.9896957551848847,0.7023633677991138,0.48469744211021026,0.48134115925786364,0.6749006952798331
49,0.996415770609319,0.9894150413734777,0.9932351117441737,0.9957977536166316,0.7034711964549483,0.49022263785017645,0.4819019743139329,0.6780457392839396
50,0.9937275985663082,0.9818603465780015,0.9884562761448646,0.991753853274802,0.7005169867060561,0.48455830928679144,0.47270944172556173,0.6758178726906069
51,0.9955197132616488,0.9867636645659178,0.9915772379495669,0.9940247870113962,0.7108567208271788,0.5010680536500399,0.4896039353136603,0.6858195781968075
52,0.9937275985663082,0.9811653029347828,0.9883845677893016,0.9920069829024929,0.7086410635155096,0.49493608901556985,0.4888080584282708,0.6825655830662177
53,0.9955197132616488,0.9867064495832784,0.9917719703248488,0.9944121856751801,0.7031019202363368,0.4846355534592157,0.48176565886984435,0.676108772082321
54,0.9910394265232975,0.9754945679165213,0.9818457436639834,0.9896287666824742,0.7123338257016248,0.4979232771011632,0.49171633557697564,0.6877814485905885
55,0.9901433691756273,0.9699692427861004,0.9793446565271793,0.9891496216126198,0.7038404726735599,0.4927666896582086,0.48319288376815145,0.678644653143503
56,0.9919354838709677,0.9759444534667627,0.9839330504815568,0.9902730017550382,0.7008862629246676,0.4831569683815961,0.47593823282680653,0.675076165964248
57,0.9955197132616488,0.9866020912572588,0.9912063499238715,0.9945674743872889,0.6979320531757754,0.4875308425140462,0.4758542388978325,0.6721398452222461
58,0.9901433691756273,0.9703844707800806,0.9802328253455099,0.9879314544822063,0.7012555391432792,0.48683330825422405,0.4794502204440632,0.6750096355326084
59,0.9955197132616488,0.9864627294397011,0.9908633203199295,0.9949917797748992,0.7023633677991138,0.48855490911070787,0.48049394638052473,0.6761881556822713
60,0.9865591397849462,0.9642279661426225,0.9720287529208137,0.9846283641079909,0.6920236336779911,0.4766421471369979,0.4629131910947651,0.6676558005645205
61,0.9955197132616488,0.9875045697290792,0.991393127683607,0.9946304079944632,0.7019940915805022,0.48298397127292936,0.46962052723433634,0.68010841366944
62,0.992831541218638,0.9791273004918961,0.9836667128660985,0.9926983281806278,0.7008862629246676,0.4871879391581469,0.4779181091234722,0.674174533585712
63,0.9955197132616488,0.9869214917646846,0.9924868523420759,0.993848425042052,0.6971935007385525,0.4793607851118273,0.46528176520172965,0.6748602824643063
64,0.996415770609319,0.9886489138026049,0.9928049010776177,0.9960219834686687,0.7034711964549483,0.489081337510867,0.483501674513478,0.6769113660802175
65,0.9901433691756273,0.9729617520067666,0.9836056725212452,0.9863296691859889,0.7016248153618907,0.4911012598407608,0.4773599900097626,0.6766384466074434
66,0.9982078853046595,0.9943389496502008,0.9964461856000382,0.9979702326026266,0.6953471196454948,0.48247740899549973,0.4665215325491613,0.6714897971415797
67,0.9919354838709677,0.977726357915383,0.9833347510588141,0.9908815659577875,0.6997784342688331,0.48453092181281476,0.4764997386769373,0.6734637856071973
68,0.9910394265232975,0.9745589745747675,0.9839549500626218,0.9878582989029494,0.7034711964549483,0.4883197146865105,0.4869602810079142,0.6753416301411309
69,0.9919354838709677,0.9762415320047765,0.984904953641571,0.9895576175218588,0.7056868537666174,0.49155350600296277,0.4820318582171562,0.6812826140807201
70,0.9910394265232975,0.9766408724458508,0.9805597440872519,0.9903782005811077,0.7064254062038404,0.49171653206068155,0.4846643931645266,0.6817427878930772
71,0.9919354838709677,0.9752765587957981,0.983777614086917,0.99023915903148,0.7012555391432792,0.4870430912243077,0.47489302366353825,0.6764064838765821
72,0.992831541218638,0.9792834722891263,0.9866129873092115,0.990588542720456,0.7056868537666174,0.4954636737661458,0.48170923953423145,0.6818870010320827
73,0.992831541218638,0.981398800710912,0.9831987975737684,0.9924007343583855,0.7090103397341211,0.48978708517138464,0.48328272469893857,0.6851421400509812
74,0.9955197132616488,0.9865785360058751,0.9911492393414957,0.994623596047353,0.7115952732644018,0.49820515801398374,0.49350356802219875,0.6863609692821301
75,0.996415770609319,0.989316986531384,0.9927004535827928,0.9959417686072829,0.7104874446085672,0.4919903187673065,0.48757341714024566,0.6867507078129699
76,0.9937275985663082,0.9812691684919869,0.9886584515059056,0.9916702919830158,0.7034711964549483,0.4874161086844375,0.4782232498702674,0.6789395805413623
77,0.9955197132616488,0.9865789542207514,0.9911303260721291,0.9946383046518212,0.7019940915805022,0.48249064353295384,0.4687856153161937,0.6786552187313726
78,0.996415770609319,0.9889334392686033,0.9937451561146687,0.9953109501394211,0.7042097488921714,0.49429992260737027,0.48143245619871944,0.6795083714022757
79,0.9937275985663082,0.9815572641223893,0.9897515611459531,0.9910453211626616,0.7031019202363368,0.49115354306480213,0.4740725108411717,0.6807986151875374
80,0.989247311827957,0.9707058022247572,0.977179431049869,0.9878791051002188,0.7038404726735599,0.48427309633365007,0.4762302472488972,0.6803734821675812
81,0.9937275985663082,0.982286204977261,0.9868507923812273,0.993083031150489,0.6994091580502215,0.48386109780466896,0.4724844076856638,0.6744817681976257
82,0.9973118279569892,0.9918509221455675,0.995595251857067,0.995958168192907,0.7060561299852289,0.49610804388191665,0.4811005411155252,0.6828949654121541
83,0.9946236559139785,0.9842783329198768,0.9890665360090535,0.9939993241778986,0.7045790251107829,0.4883116794498954,0.4769938783190089,0.6809072225529996
84,0.9901433691756273,0.9709948876096235,0.9791843659997342,0.9885568751859442,0.7023633677991138,0.4816607163330586,0.4779473589971642,0.6760749713077486
85,0.996415770609319,0.9895806457290649,0.9935831490184417,0.9952458280412683,0.706794682422452,0.49098915106163415,0.48084806011615244,0.6836418084191467
86,0.9937275985663082,0.9812957202090893,0.9862302562128534,0.9930835015423416,0.7042097488921714,0.48551119990141645,0.4780106552965185,0.6803532347937308
87,0.9910394265232975,0.9758008621352409,0.9835520422198745,0.9879541311530456,0.7001477104874446,0.48654460332792077,0.4749007940740892,0.675838005916173
88,0.9955197132616488,0.9868952704978647,0.9922298177072346,0.9937639413989274,0.6997784342688331,0.4893699970422491,0.47504366121583735,0.6753116528850037
89,0.992831541218638,0.9790055011787469,0.986724407983029,0.9909483171533354,0.6953471196454948,0.48506200159408475,0.47030393623984174,0.6705248228196601
90,0.9937275985663082,0.9802724680752245,0.9874991408976069,0.9924962869530558,0.7034711964549483,0.49620110220248265,0.4851804642374071,0.6778224339567941
91,0.996415770609319,0.9891706981282973,0.9921509915982402,0.9962419762625848,0.7038404726735599,0.48736837087342255,0.47749518287022136,0.6789024327877629
92,0.9919354838709677,0.9778741279664573,0.9854868512657479,0.9895739125171847,0.7060561299852289,0.49774538866472395,0.4856922700851373,0.680698400790973
93,0.9901433691756273,0.9737305985275094,0.9786752748678101,0.9891095284108428,0.7045790251107829,0.48665662616062977,0.4752044202898289,0.6812718015218449
94,0.992831541218638,0.9793636232719705,0.9869864567379965,0.9905783119620477,0.707533234859675,0.48660666985392137,0.47590191222416034,0.6852145653380771
95,0.9982078853046595,0.9944272786280531,0.9966539468275883,0.9976749824676092,0.6957163958641064,0.47694188575113017,0.4600338923274856,0.6732174010370848
96,0.9946236559139785,0.984357953929305,0.9893283216564208,0.9938384847339947,0.7031019202363368,0.4931194631043852,0.4778386721194159,0.6788245186131334
97,0.9946236559139785,0.9832768073340681,0.9900791268437559,0.9931926080968582,0.7008862629246676,0.48890221627847563,0.46861549764200755,0.6788437851124373
98,0.9937275985663082,0.980765305132743,0.9868577714971163,0.9929050929101623,0.7123338257016248,0.4997991283789162,0.48623537872542033,0.6899003641351183
99,0.9946236559139785,0.9841697465380912,0.9886340810988556,0.9942184811512771,0.7027326440177253,0.4861665753170584,0.4746126762650627,0.6794574970659568
100,0.992831541218638,0.9794717810368126,0.9859666128069047,0.9914235004325149,0.7097488921713442,0.49383635868712317,0.4851373881089476,0.6861445845472957
101,0.9946236559139785,0.9853639101502492,0.9897781136047585,0.9935640242845061,0.705317577548006,0.49173507884291817,0.4753492447930654,0.6829689987639807
102,0.9919354838709677,0.9768259127928186,0.9846460768226613,0.9897586627601834,0.7034711964549483,0.4857179736222304,0.47477445937917867,0.6800418213100282
103,0.9946236559139785,0.9846375654587683,0.9898208065317768,0.9928185721485574,0.7056868537666174,0.4937081910859113,0.480115047892677,0.6817863990586893
104,0.996415770609319,0.9902315897078711,0.9928887258239834,0.9959661246298145,0.696824224519941,0.4849506542277021,0.46891003781488955,0.6727574622008295
105,0.9910394265232975,0.972860324926204,0.9812870355669437,0.9900257916319429,0.705317577548006,0.48988100301849363,0.47489038025605634,0.6831079341498494
106,0.9919354838709677,0.9770322866866837,0.9832307621886424,0.9909541344213535,0.7005169867060561,0.48866809342546275,0.4719327082048491,0.6770791688289174
107,0.9874551971326165,0.9653171314135802,0.9759955302796545,0.9848763097266365,0.7038404726735599,0.48338418141858663,0.470545356900345,0.6816542313644304
108,0.9937275985663082,0.9824988085671786,0.9878457920503393,0.992704761710421,0.697562776957164,0.4835125542024877,0.4627552283628904,0.6762754302913426
109,0.9955197132616488,0.9866946798146553,0.9915848706340512,0.9943368099581521,0.6986706056129985,0.481769047783947,0.4663875558590101,0.6747142978634911
110,0.9946236559139785,0.9846066741909527,0.989692789940624,0.9929559647555324,0.6994091580502215,0.48049429498448004,0.46686032109230763,0.6774545265174898
111,0.9883512544802867,0.9667335037881742,0.9763446774231889,0.9865544809975798,0.7082717872968981,0.4916760183168142,0.48572665874282145,0.6838854374119154
112,0.9955197132616488,0.9858554527330962,0.9907443754069079,0.9946593083103045,0.7071639586410635,0.49173290497494715,0.4773593113400192,0.684820383790436
113,0.9973118279569892,0.9915171550450577,0.9944173473052922,0.9967829219848541,0.7097488921713442,0.4972039652674039,0.4876568697530802,0.6853853585266122
114,0.9937275985663082,0.9809504954411532,0.9875789805563284,0.9925108306960013,0.7042097488921714,0.49092478667275524,0.4756196361046333,0.6821994667528065
115,0.996415770609319,0.9899842463965587,0.9915019954318748,0.9963178812142581,0.707533234859675,0.49274375558148653,0.4841469429865134,0.6842161821159994
116,0.9973118279569892,0.9913479789288389,0.9939465627121855,0.9972421504878461,0.7056868537666174,0.4908352332715248,0.48059803964545067,0.682047810365095
117,0.9910394265232975,0.975587400429391,0.9823565900344964,0.9893985043259264,0.7016248153618907,0.4801148928625741,0.47060239113047764,0.6803560712233951
118,0.9901433691756273,0.973376170284355,0.9807093579609806,0.9887533789077944,0.6946085672082718,0.48141237413833243,0.46091911516583156,0.672763899740063
119,0.9937275985663082,0.9818171717381926,0.9880959644352663,0.9917935625344221,0.7071639586410635,0.4941025899941538,0.4788521081605169,0.6850637566014305
120,0.9955197132616488,0.9866731025542246,0.991672948806279,0.994484705197971,0.6960856720827179,0.4808101882679859,0.46180557138332007,0.6736858973281163
121,0.9955197132616488,0.9871717431078978,0.9907315462260238,0.9946936969842832,0.6979320531757754,0.48636290586702574,0.46595410550207506,0.6758035631215498
122,0.9946236559139785,0.9837368746820697,0.9892942189942968,0.9936541546476086,0.7012555391432792,0.4896867473794113,0.47391328627995327,0.6775944082144442
123,0.9973118279569892,0.9913168038253866,0.9937970076128418,0.9973014565839577,0.7049483013293943,0.49166078942058483,0.47260031309200445,0.6841489896593395
124,0.9919354838709677,0.9772908918262289,0.984318532566945,0.9904808391499446,0.7064254062038404,0.4910095362220305,0.47900762810458003,0.6836673941206398
125,0.9910394265232975,0.9764078192253164,0.9850831541422308,0.9871661883128965,0.697562776957164,0.4845983967916696,0.4731002657320246,0.6720916160667139
126,0.9955197132616488,0.9865849083577606,0.9914384369125265,0.9947957418990795,0.705317577548006,0.4865512212882444,0.47336430003820534,0.6834161298957839
127,0.992831541218638,0.9794560704396774,0.9851290461043197,0.9920515911300557,0.7049483013293943,0.4912231768283322,0.4846829613283663,0.6796360899298908
128,0.992831541218638,0.9793685276294628,0.9855335480614336,0.9916480212090837,0.7056868537666174,0.4964928907677743,0.4814328863819607,0.6822728580233411
129,0.9946236559139785,0.9837156065942172,0.989383252247449,0.993812797367486,0.7042097488921714,0.4905284418026977,0.47550722753387115,0.6817099836463111
130,0.9946236559139785,0.9828591767556818,0.9880933370103915,0.9938461539063018,0.7104874446085672,0.49411097941972276,0.4869078017760639,0.6855621424717057
131,0.996415770609319,0.9886835303113176,0.9926190553596651,0.9957793665895215,0.7034711964549483,0.4894426095396142,0.4736680118324691,0.6813131636218189
132,0.9982078853046595,0.9943221592155576,0.996268539915876,0.9978930064332364,0.7042097488921714,0.49332298654603185,0.4783945173826199,0.6803627009670715
133,0.9937275985663082,0.9822254989518767,0.9878763926300835,0.9928071797567347,0.7104874446085672,0.500291094333004,0.49002334949424325,0.6868018763917786
134,0.9982078853046595,0.9944947731426698,0.9969268680765122,0.997539835025614,0.715288035450517,0.5009895904805624,0.4915429086374343,0.6918462497566963
135,0.9946236559139785,0.9844677057015709,0.9883767384960986,0.9938913279629776,0.7008862629246676,0.48671486673847025,0.468836929555256,0.6798772422747206
136,0.9946236559139785,0.984298337863229,0.9891376976976503,0.993972868307443,0.7056868537666174,0.48948217152489853,0.4797467735896765,0.6815502987265464
137,0.9973118279569892,0.9914438845246666,0.9940089327421592,0.9968720136483279,0.7027326440177253,0.48739870447678624,0.47128105449331187,0.6813715221514027
138,0.9973118279569892,0.9914207512779437,0.9941823992207695,0.9970850048314367,0.7023633677991138,0.4859031083433355,0.46852384546067916,0.680779264179917
139,0.9937275985663082,0.9819040757157649,0.9879129909516402,0.9924458051185475,0.7060561299852289,0.49264748079000875,0.479188106398492,0.684075386655701
140,0.9982078853046595,0.9943435025804448,0.9961877004653198,0.9977911298810795,0.7056868537666174,0.488294144132593,0.47837312945209615,0.6820411045179732
141,0.9955197132616488,0.9866770095446494,0.9915165827338082,0.9944225983852986,0.7042097488921714,0.48989835659642367,0.47775496888445673,0.6807081575449901
142,0.9973118279569892,0.9922431463390232,0.9947369409517647,0.9965681296460492,0.7204579025110783,0.5127304840743308,0.49976520507093813,0.6969999873234382
143,0.9901433691756273,0.9724446969925641,0.9802540266559757,0.9886509559112956,0.705317577548006,0.4918636300225328,0.47517252453445913,0.6836821946639099
144,0.989247311827957,0.9722246391691942,0.9790412456936428,0.9874052392565179,0.7104874446085672,0.4907222469678102,0.4862020866961765,0.6866958561281875
145,0.9946236559139785,0.9844220892784181,0.98930255872889,0.9934507643096202,0.7016248153618907,0.48830579275580754,0.4707100714863295,0.6790606449876083
146,0.9919354838709677,0.9775533618837421,0.9841847854805481,0.9903663897023317,0.7049483013293943,0.4872633970461275,0.4752596172828218,0.6823187118517572
147,0.9937275985663082,0.9807239339971208,0.9867321540807121,0.9929512298503403,0.7056868537666174,0.4956429639258108,0.4829427682103829,0.6821497895303991
148,0.9919354838709677,0.9762539025466876,0.9850663081231305,0.9896876943342088,0.7031019202363368,0.4839454071731018,0.4699736653958582,0.6816087338269845
149,0.992831541218638,0.9797802938686013,0.9862230560859478,0.9913012515829873,0.7034711964549483,0.48974668957691625,0.47448514401700626,0.681100227535918
150,0.9919354838709677,0.9776073676371411,0.9839996331039627,0.9899254113398329,0.697562776957164,0.489025314651272,0.4695324896892314,0.6751335190541466
151,0.9919354838709677,0.9759355634656938,0.9838740241089938,0.9903884443348038,0.7064254062038404,0.4884410696744124,0.4759852783213759,0.6838013322078286
152,0.996415770609319,0.9905120201242352,0.9935750545401042,0.9950942800922018,0.7060561299852289,0.49076864276719534,0.4769472317177302,0.6826351307895555
153,0.9937275985663082,0.9827029309724755,0.9886322947802593,0.9922088577447404,0.7097488921713442,0.491923173898846,0.4880524756578571,0.6846273878077215
154,0.9937275985663082,0.9806344069076747,0.9864851382856122,0.9932670010741023,0.7119645494830132,0.4974876331525121,0.48625780506350047,0.6885647512098482
155,0.9955197132616488,0.9872181805585667,0.9913644527430268,0.9948323838992399,0.7042097488921714,0.48916105269883337,0.473441604223141,0.6822334341273579
156,0.9991039426523297,0.9971669066810933,0.998211448631039,0.9989880249620509,0.7027326440177253,0.48628794183390484,0.4686765738242836,0.6810153594620694
157,0.996415770609319,0.9893445502535722,0.9926678677989805,0.9957585084048651,0.7008862629246676,0.4837318819993431,0.4674164372853501,0.6771914896556721
158,0.9946236559139785,0.9838214755858492,0.9896576436966659,0.9934818466672087,0.7019940915805022,0.4871244456748937,0.46470973276016736,0.6827716487952747
159,0.9955197132616488,0.986121633114239,0.9917702467414696,0.994085372415859,0.7008862629246676,0.4832856196315111,0.46754634262005684,0.6793057647138353
160,0.9946236559139785,0.9853584923859108,0.9897266668966407,0.9935907126081094,0.7086410635155096,0.4973079042875225,0.48017570003024945,0.6863049371599315
161,0.9982078853046595,0.994417386841767,0.9967672207211057,0.9978199172767263,0.7019940915805022,0.48604717791392593,0.4637837166046805,0.6820092640208415
162,0.9937275985663082,0.9820923217053659,0.9870524496714641,0.9929725648516825,0.6971935007385525,0.4792300871433686,0.46141214043022427,0.6743281210025537
163,0.9919354838709677,0.9758832951057498,0.9839719977999338,0.9906770714507083,0.6953471196454948,0.4705289635702678,0.4590900249202637,0.6728364402760291
164,0.9955197132616488,0.9871853290517199,0.9906522940603467,0.9945857815288182,0.7019940915805022,0.4897569673111691,0.46909330719190007,0.6799279299119151
165,0.9946236559139785,0.9847229598968522,0.9907475127260944,0.9930446269823127,0.6994091580502215,0.4764991916631182,0.46105744849339403,0.6786215695398152
166,0.9901433691756273,0.9728080333338194,0.9812568528643989,0.9875572585897362,0.7038404726735599,0.4965218411645443,0.47086363408091336,0.6831240789913312
167,0.9919354838709677,0.977826373741922,0.9835987766294025,0.9905495073872724,0.6997784342688331,0.483062302240831,0.46794024876357393,0.6778049420082678
168,0.992831541218638,0.981301963715644,0.9865280332865473,0.9916060101108106,0.7027326440177253,0.4890645995564037,0.47096763077552684,0.6803703388986081
169,0.9883512544802867,0.9664732560906686,0.9777981365327926,0.9857224961476669,0.6879615952732644,0.46491287754270844,0.44323525109590817,0.6679834599526756
170,0.9946236559139785,0.9837156065942172,0.989383252247449,0.993812797367486,0.698301329394387,0.4791924930396816,0.46407133549773627,0.6773436347061413
171,0.9910394265232975,0.9778892657476917,0.9830552186324155,0.9896184867905048,0.6986706056129985,0.48234149957065914,0.4639337997236707,0.676077468192692
172,0.9973118279569892,0.9916925186282968,0.9951056533484511,0.9963694314343664,0.7038404726735599,0.4970183090317463,0.47367443742860454,0.6822504694818906
173,0.9919354838709677,0.9775131978775883,0.9823337509114392,0.9913505811011584,0.6946085672082718,0.47773827569108734,0.45767850999098,0.6738646978339362
174,0.992831541218638,0.9787994291785369,0.986041541673378,0.9915087572572769,0.6994091580502215,0.4890654214561394,0.47072156398802617,0.6768735920219012
175,0.9946236559139785,0.9842119461985693,0.9873930388372206,0.9944936364065,0.6960856720827179,0.4813766513278813,0.4607991638377843,0.6751616701354947
176,0.9937275985663082,0.9818381839536833,0.9886793435625727,0.9920035838157866,0.6927621861152142,0.48074469479412846,0.45425755647626503,0.6732809378169063
177,0.992831541218638,0.9774670886283012,0.9858752257542005,0.9914222306063928,0.7008862629246676,0.4848558487491959,0.4717747481791679,0.6775310960854609
178,0.9955197132616488,0.9858291374825224,0.9909082350145145,0.9949362978783313,0.6979320531757754,0.4804576196142904,0.46288833714145006,0.6758926250416287
179,0.9937275985663082,0.9818193169257812,0.9885698944367344,0.9920432945084067,0.6994091580502215,0.4799009483176813,0.4640762413218463,0.6771944136290787
180,0.996415770609319,0.9894521788178159,0.9932447606566784,0.9955975862336536,0.7071639586410635,0.49122711554329324,0.47993356238597296,0.6833512193251429
181,0.9919354838709677,0.9764002624653657,0.9854448599092281,0.989299765986033,0.7019940915805022,0.4893491938120217,0.4646621999544769,0.6828349097025816
182,0.9973118279569892,0.9917124830149846,0.9953168858439155,0.9964240253102963,0.7045790251107829,0.48784425237305373,0.4706441866863996,0.683425252216793
183,0.9955197132616488,0.9873049269482514,0.9906508951813022,0.9951121212820631,0.7038404726735599,0.4893995889933596,0.4727947437610813,0.6826728467607787
184,0.9946236559139785,0.9834706762034843,0.9883110970762498,0.9942529866766957,0.6997784342688331,0.4777531540691315,0.46361403901699744,0.6783371472784212
185,0.9910394265232975,0.974619099410491,0.9827095158904123,0.9888328169643378,0.7031019202363368,0.4880482050281804,0.47795283318049153,0.6791242214608212
186,0.9973118279569892,0.9914368240252424,0.9942552531977049,0.9970571431784745,0.6938700147710487,0.4837950390509172,0.45424271539488037,0.6753979637167787
187,0.9955197132616488,0.9866531793547911,0.991581644896361,0.9945238584432384,0.7090103397341211,0.4988558440251505,0.4772513969826556,0.6881234307132694
188,0.9973118279569892,0.9915171550450577,0.9944173473052922,0.9967829219848541,0.7042097488921714,0.487469665245599,0.4684389223409525,0.6838765538485261
189,0.9973118279569892,0.9915051547658693,0.9945525440256511,0.9968531697423251,0.7071639586410635,0.4955782658384084,0.48346748204017104,0.6832191725109337
